games_year,games_city,games_season,games_label,sport,event,athlete_name,athlete_url,placement,medal,team_name,team_members
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Discus Throw, Women",Olga Fikotová-Connolly,https://www.olympedia.org/athletes/77826,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Discus Throw, Women",Carol Moseke,https://www.olympedia.org/athletes/77921,14,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Javelin Throw, Women",Barbara Friedrich,https://www.olympedia.org/athletes/77834,9,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Javelin Throw, Women",RaNae Bair,https://www.olympedia.org/athletes/77752,11,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Pentathlon, Women",Pat Daniels-Winslow,https://www.olympedia.org/athletes/77797,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Athletics,"Pentathlon, Women",Cathy Hamblin,https://www.olympedia.org/athletes/77853,24,,,Felix Carballo
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Light-Flyweight, Men",Harlan Marbley,https://www.olympedia.org/athletes/8723,=3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Flyweight, Men",Davey Vasquez,https://www.olympedia.org/athletes/8793,=9,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Bantamweight, Men",Sammy Goss,https://www.olympedia.org/athletes/8678,=17,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Featherweight, Men",Al Robinson,https://www.olympedia.org/athletes/8756,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Lightweight, Men",Ronnie Harris,https://www.olympedia.org/athletes/8688,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Light-Welterweight, Men",Jim Wallington,https://www.olympedia.org/athletes/8797,=3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Welterweight, Men",Armando Muniz,https://www.olympedia.org/athletes/8742,=5,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Light-Middleweight, Men",Johnny Baldwin,https://www.olympedia.org/athletes/8614,=3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Middleweight, Men",Al Jones,https://www.olympedia.org/athletes/8701,=3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Light-Heavyweight, Men",Art Redden,https://www.olympedia.org/athletes/8752,=9,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Boxing,"Heavyweight, Men",George Foreman,https://www.olympedia.org/athletes/8668,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Canoe Sprint,"Kayak Singles, 1,000 metres, Men",John Glair,https://www.olympedia.org/athletes/11084,4 h3 r3/4,,,John Pickett
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Canoe Sprint,"Canadian Singles, 1,000 metres, Men",Andreas Weigand,https://www.olympedia.org/athletes/11164,8,,,Malcolm Hickox
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Canoe Sprint,"Kayak Singles, 500 metres, Women",Marcia Jones Smoke,https://www.olympedia.org/athletes/11041,4,,,Marcia Jones Smoke
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Cycling Road,"Road Race, Individual, Men",John Howard,https://www.olympedia.org/athletes/14795,44,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Cycling Road,"Road Race, Individual, Men",Dan Butler,https://www.olympedia.org/athletes/13778,DNF,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Cycling Road,"Road Race, Individual, Men",David Chauner,https://www.olympedia.org/athletes/13891,DNF,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Cycling Road,"Road Race, Individual, Men",Wes Wessberg,https://www.olympedia.org/athletes/17161,DNF,,,Jim Van Boven
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Cycling Track,"Sprint, Men",Jackie Simes,https://www.olympedia.org/athletes/16578,2 h1 r7/10,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Cycling Track,"Sprint, Men",Tim Mountford,https://www.olympedia.org/athletes/15760,2 h2 r7/10,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Cycling Track,"1,000 metres Time Trial, Men",Jackie Simes,https://www.olympedia.org/athletes/16578,12,,,Charles Pranke
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Cycling Track,"Individual Pursuit, 4,000 metres, Men",Dave Brink,https://www.olympedia.org/athletes/13716,18 r1/4,,,John Vande Velde
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Springboard, Men",Bernie Wrightson,https://www.olympedia.org/athletes/51624,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Springboard, Men",Jim Henry,https://www.olympedia.org/athletes/51399,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Springboard, Men",Keith Russell,https://www.olympedia.org/athletes/51544,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Platform, Men",Win Young,https://www.olympedia.org/athletes/51629,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Platform, Men",Keith Russell,https://www.olympedia.org/athletes/51544,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Platform, Men",Rick Gilbert,https://www.olympedia.org/athletes/51358,17,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Springboard, Women",Sue Gossick,https://www.olympedia.org/athletes/51033,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Springboard, Women",Keala O'Sullivan,https://www.olympedia.org/athletes/51144,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Springboard, Women",Micki King,https://www.olympedia.org/athletes/51083,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Platform, Women",Ann Peterson,https://www.olympedia.org/athletes/51152,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Platform, Women",Barbara Talmage,https://www.olympedia.org/athletes/51212,10,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Diving,"Platform, Women",Lesley Bush,https://www.olympedia.org/athletes/50979,20,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Equestrian Dressage,"Individual, Open",Kyra Downton,https://www.olympedia.org/athletes/11315,21,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Equestrian Dressage,"Individual, Open",Edith Master,https://www.olympedia.org/athletes/11400,23,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Equestrian Dressage,"Individual, Open",Donnan Plumb,https://www.olympedia.org/athletes/11435,24,,,Donnan Plumb
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Equestrian Eventing,"Individual, Open",Michael Page,https://www.olympedia.org/athletes/12533,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Equestrian Eventing,"Individual, Open",Jimmy Wofford,https://www.olympedia.org/athletes/13012,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Equestrian Eventing,"Individual, Open",J. Michael Plumb,https://www.olympedia.org/athletes/12574,14,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Equestrian Eventing,"Individual, Open",Kevin Freeman,https://www.olympedia.org/athletes/11982,DNF,,,Kevin Freeman
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Equestrian Jumping,"Individual, Open",Bill Steinkraus,https://www.olympedia.org/athletes/12787,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Equestrian Jumping,"Individual, Open",Frank Chapot,https://www.olympedia.org/athletes/11746,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Equestrian Jumping,"Individual, Open",Kathy Kusner,https://www.olympedia.org/athletes/11382,=21,,,Mary Chapot
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Foil, Individual, Men",Larry Anastasi,https://www.olympedia.org/athletes/23649,5 p2 r2/4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Foil, Individual, Men",Jeffrey Checkes,https://www.olympedia.org/athletes/23679,5 p7 r2/4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Foil, Individual, Men",Herb Cohen,https://www.olympedia.org/athletes/23681,5 p8 r2/4,,,Jeffrey Checkes
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Épée, Individual, Men",Stephen Netburn,https://www.olympedia.org/athletes/23765,=13,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Épée, Individual, Men",Paul Pesthy,https://www.olympedia.org/athletes/23779,5 p8 r2/4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Épée, Individual, Men",David Micahnik,https://www.olympedia.org/athletes/23758,6 p7 r2/4,,,Bob Beck
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Sabre, Individual, Men",Alfonso Morales,https://www.olympedia.org/athletes/23761,=9,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Sabre, Individual, Men",Alex Orban,https://www.olympedia.org/athletes/23772,5 p1 r2/4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Sabre, Individual, Men",Jack Keane,https://www.olympedia.org/athletes/102559,5 p3 r2/4,,,Thomas Balla
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Foil, Individual, Women",Jan Romary,https://www.olympedia.org/athletes/21021,5 p1 r2/4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Foil, Individual, Women",Harriet King,https://www.olympedia.org/athletes/21004,5 p2 r2/4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Fencing,"Foil, Individual, Women",Veronica Smith,https://www.olympedia.org/athletes/21016,7 p6 r1/4,,,Jan Romary
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Modern Pentathlon,"Individual, Men",James Moore,https://www.olympedia.org/athletes/35162,11,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Modern Pentathlon,"Individual, Men",Bob Beck,https://www.olympedia.org/athletes/35141,22,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Modern Pentathlon,"Individual, Men",Tom Lough,https://www.olympedia.org/athletes/35157,29,,,Tom Lough
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Rowing,"Single Sculls, Men",John Van Blom,https://www.olympedia.org/athletes/40914,4,,,Arthur Evans
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Sailing,"One Person Dinghy, Open",Carl Van Duyne,https://www.olympedia.org/athletes/64002,14,,,Stuart Walker
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Rapid-Fire Pistol, 25 metres, Open",Bill McMillan,https://www.olympedia.org/athletes/44719,17,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Rapid-Fire Pistol, 25 metres, Open",Jim McNally,https://www.olympedia.org/athletes/44720,25,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Free Pistol, 50 metres, Open",Arnold Vitarbo,https://www.olympedia.org/athletes/44785,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Free Pistol, 50 metres, Open",Don Hamilton,https://www.olympedia.org/athletes/44678,16,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Free Rifle, Three Positions, 300 metres, Open",Gary Anderson,https://www.olympedia.org/athletes/44600,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Free Rifle, Three Positions, 300 metres, Open",John Foster,https://www.olympedia.org/athletes/44663,7,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Open",John Writer,https://www.olympedia.org/athletes/44797,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Open",John Foster,https://www.olympedia.org/athletes/44663,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Small-Bore Rifle, Prone, 50 metres, Open",Gary Anderson,https://www.olympedia.org/athletes/44600,8,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Small-Bore Rifle, Prone, 50 metres, Open",Lones Wigger,https://www.olympedia.org/athletes/44791,25,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Trap, Open",Tom Garrigus,https://www.olympedia.org/athletes/44667,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Trap, Open",Ray Stafford,https://www.olympedia.org/athletes/44770,26,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Skeet, Open",Earl Herring,https://www.olympedia.org/athletes/44683,16,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Shooting,"Skeet, Open",Bob Rodale,https://www.olympedia.org/athletes/44745,19,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Freestyle, Men",Ken Walsh,https://www.olympedia.org/athletes/51607,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Freestyle, Men",Mark Spitz,https://www.olympedia.org/athletes/51572,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Freestyle, Men",Zac Zorn,https://www.olympedia.org/athletes/51631,8,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Freestyle, Men",Don Schollander,https://www.olympedia.org/athletes/51552,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Freestyle, Men",John Nelson,https://www.olympedia.org/athletes/51506,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Freestyle, Men",Steve Rerych,https://www.olympedia.org/athletes/51529,8,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"400 metres Freestyle, Men",Mike Burton,https://www.olympedia.org/athletes/51283,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"400 metres Freestyle, Men",John Nelson,https://www.olympedia.org/athletes/51506,6,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"400 metres Freestyle, Men",Brent Berk,https://www.olympedia.org/athletes/51263,8,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"1,500 metres Freestyle, Men",Mike Burton,https://www.olympedia.org/athletes/51283,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"1,500 metres Freestyle, Men",John Kinsella,https://www.olympedia.org/athletes/51446,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"1,500 metres Freestyle, Men",John Nelson,https://www.olympedia.org/athletes/51506,8,,,Mike Wall
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Backstroke, Men",Charlie Hickcox,https://www.olympedia.org/athletes/51401,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Backstroke, Men",Ronnie Mills,https://www.olympedia.org/athletes/51491,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Backstroke, Men",Larry Barbiere,https://www.olympedia.org/athletes/51259,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Backstroke, Men",Mitch Ivey,https://www.olympedia.org/athletes/51413,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Backstroke, Men",Jack Horsley,https://www.olympedia.org/athletes/51405,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Backstroke, Men",Gary Hall,https://www.olympedia.org/athletes/51379,4,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Breaststroke, Men",Don McKenzie,https://www.olympedia.org/athletes/51483,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Breaststroke, Men",Dave Perkowski,https://www.olympedia.org/athletes/51520,9,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Breaststroke, Men",Ken Merten,https://www.olympedia.org/athletes/51488,22,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Breaststroke, Men",Brian Job,https://www.olympedia.org/athletes/51421,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Breaststroke, Men",Philip Long,https://www.olympedia.org/athletes/51467,7,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Breaststroke, Men",Ken Merten,https://www.olympedia.org/athletes/51488,15,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Butterfly, Men",Doug Russell,https://www.olympedia.org/athletes/51543,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Butterfly, Men",Mark Spitz,https://www.olympedia.org/athletes/51572,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"100 metres Butterfly, Men",Ross Wales,https://www.olympedia.org/athletes/51605,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Butterfly, Men",Carl Robie,https://www.olympedia.org/athletes/51534,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Butterfly, Men",John Ferris,https://www.olympedia.org/athletes/51334,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Butterfly, Men",Mark Spitz,https://www.olympedia.org/athletes/51572,8,,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Individual Medley, Men",Charlie Hickcox,https://www.olympedia.org/athletes/51401,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Individual Medley, Men",Greg Buckingham,https://www.olympedia.org/athletes/51281,2,Silver,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"200 metres Individual Medley, Men",John Ferris,https://www.olympedia.org/athletes/51334,3,Bronze,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"400 metres Individual Medley, Men",Charlie Hickcox,https://www.olympedia.org/athletes/51401,1,Gold,,
1968,Mexico City,Summer,1968 Summer Olympics (Mexico City),Swimming,"400 metres Individual Medley, Men",Gary Hall,https://www.olympedia.org/athletes/51379,2,Silver,,
